_id,product_id,title,category,description,price,stock_available,view_count,number_of_reviews,average_rating,reviews
68728b0b46d5894df7b6d163,P1249,Mirrorless Camera,Cameras,Equipped with the latest technology,714.05,False,2331,305,1.1,Would buy again|Very satisfied|Battery lasts long
68728b0b46d5894df7b6d164,P1251,Gaming Console,Gaming,"Compact, stylish, and powerful",1285.37,False,7593,248,2.5,Excellent quality|Could be better|Very satisfied
68728b0b46d5894df7b6d165,P1252,Smartwatch with GPS,Wearables,"Compact, stylish, and powerful",230.74,True,4046,489,2.7,Great value for money|Battery lasts long|Very satisfied
68728b0b46d5894df7b6d166,P1254,"Business Laptop 15""",Laptops,User-friendly design and long battery life,481.83,True,7628,432,4.4,Very satisfied|Would buy again|Could be better
68728b0b46d5894df7b6d167,P1253,"Business Laptop 15""",Laptops,High performance and reliability for daily use,1392.43,True,5360,483,2.8,Not worth the price|Poor customer service|Highly recommend
68728b0b46d5894df7b6d168,P1255,"Ultrabook 13""",Laptops,Equipped with the latest technology,1417.78,True,5977,477,3.2,Would buy again|Amazing features|Very satisfied
68728b0b46d5894df7b6d169,P1256,Smartphone 128GB,Mobile Phones,Equipped with the latest technology,1986.39,True,3793,83,1.8,Would buy again|Highly recommend|Excellent quality
68728b0b46d5894df7b6d16a,P1257,5G Android Phone,Mobile Phones,"Perfect for work, play, and everything in between",658.28,False,4559,444,1.8,Excellent quality|Would buy again|Could be better
68728b0b46d5894df7b6d16b,P1258,Smartwatch with GPS,Wearables,"Compact, stylish, and powerful",540.45,False,5734,231,2,Could be better|Excellent quality|Highly recommend
68728b0b46d5894df7b6d16c,P1259,Robot Vacuum,Home Appliances,Equipped with the latest technology,1332.64,True,3203,342,4.4,Battery lasts long|Amazing features|Great value for money
68728b0b46d5894df7b6d16d,P1261,Gaming Console,Gaming,High performance and reliability for daily use,1284.71,True,6779,492,4.5,Excellent quality|Not worth the price|Could be better
68728b0b46d5894df7b6d16e,P1260,Gaming Laptop 16GB RAM,Laptops,"Compact, stylish, and powerful",318.32,False,1349,494,3.2,Not worth the price|Would buy again|Could be better
68728b0b46d5894df7b6d16f,P1263,Fitness Tracker,Wearables,"Perfect for work, play, and everything in between",203.91,False,8961,311,1.4,Very satisfied|Highly recommend|Poor customer service
68728b0b46d5894df7b6d170,P1264,"4K UHD Smart TV 55""",TVs,Equipped with the latest technology,133.38,False,597,335,4.1,Not worth the price|Amazing features|Excellent quality
68728b0b46d5894df7b6d171,P1262,Ergonomic Mouse,Computer Accessories,"Compact, stylish, and powerful",1310.67,True,214,339,1.6,Poor customer service|Great value for money|Would buy again
68728b0b46d5894df7b6d172,P1265,"Smart LED TV 43""",TVs,High performance and reliability for daily use,1196.04,True,7714,276,4.9,Highly recommend|Great value for money|Would buy again
68728b0b46d5894df7b6d173,P1266,Ergonomic Mouse,Computer Accessories,User-friendly design and long battery life,590.19,True,6353,101,1.9,Could be better|Great value for money|Highly recommend
68728b0b46d5894df7b6d174,P1267,Smart Glasses,Wearables,"Perfect for work, play, and everything in between",529.32,False,2897,407,2.1,Amazing features|Could be better|Not worth the price
68728b0b46d5894df7b6d175,P1268,Smart Microwave,Home Appliances,Equipped with the latest technology,891.69,False,4547,39,2.1,Would buy again|Battery lasts long|Not worth the price
68728b0b46d5894df7b6d176,P1269,USB-C Hub,Computer Accessories,Equipped with the latest technology,248.61,False,2925,250,4.8,Excellent quality|Very satisfied|Could be better
68728b0b46d5894df7b6d177,P1270,Air Purifier,Home Appliances,"Perfect for work, play, and everything in between",450.5,True,9826,277,1.2,Excellent quality|Amazing features|Would buy again
68728b0b46d5894df7b6d178,P1271,Robot Vacuum,Home Appliances,Equipped with the latest technology,1927.33,True,5764,250,3.1,Battery lasts long|Poor customer service|Not worth the price
68728b0b46d5894df7b6d179,P1272,Network Switch,Networking,Equipped with the latest technology,75.91,True,9679,224,4.7,Great value for money|Amazing features|Not worth the price
68728b0b46d5894df7b6d17a,P1273,Gaming Console,Gaming,High performance and reliability for daily use,215.68,False,5090,178,2.1,Excellent quality|Amazing features|Battery lasts long
68728b0b46d5894df7b6d17b,P1275,Network Switch,Networking,High performance and reliability for daily use,1049.77,False,4755,260,4.7,Great value for money|Excellent quality|Would buy again
68728b0b46d5894df7b6d17c,P1274,Fitness Tracker,Wearables,User-friendly design and long battery life,748.1,True,5732,402,4.2,Excellent quality|Not worth the price|Battery lasts long
68728b0b46d5894df7b6d17d,P1276,Action Camera,Cameras,User-friendly design and long battery life,1805.71,False,5259,176,3.9,Great value for money|Could be better|Battery lasts long
68728b0b46d5894df7b6d17e,P1278,Gaming Console,Gaming,"Perfect for work, play, and everything in between",1805.21,False,4384,155,4,Battery lasts long|Very satisfied|Poor customer service
68728b0b46d5894df7b6d17f,P1277,"Business Laptop 15""",Laptops,"Perfect for work, play, and everything in between",1719.69,False,2251,400,1.3,Could be better|Very satisfied|Great value for money
68728b0b46d5894df7b6d180,P1280,"OLED TV 65""",TVs,User-friendly design and long battery life,822.73,False,8006,298,1.8,Excellent quality|Would buy again|Battery lasts long
68728b0b46d5894df7b6d181,P1279,5G Android Phone,Mobile Phones,"Perfect for work, play, and everything in between",1536.49,True,2670,29,2.7,Very satisfied|Would buy again|Battery lasts long
68728b0b46d5894df7b6d182,P1281,USB-C Hub,Computer Accessories,High performance and reliability for daily use,1973.07,False,1782,380,1.4,Very satisfied|Excellent quality|Amazing features
68728b0b46d5894df7b6d183,P1282,Smart Glasses,Wearables,"Compact, stylish, and powerful",1233.25,True,9675,413,3,Battery lasts long|Could be better|Highly recommend
68728b0b46d5894df7b6d184,P1283,Smart Glasses,Wearables,User-friendly design and long battery life,380.93,True,5347,197,3,Amazing features|Battery lasts long|Highly recommend
68728b0b46d5894df7b6d185,P1285,Smartphone 128GB,Mobile Phones,User-friendly design and long battery life,1615.59,True,9118,378,4.5,Poor customer service|Amazing features|Battery lasts long
68728b0b46d5894df7b6d186,P1284,Portable Bluetooth Speaker,Audio,"Compact, stylish, and powerful",1453.68,True,6656,121,2.9,Would buy again|Battery lasts long|Great value for money
68728b0b46d5894df7b6d187,P1286,External SSD 1TB,Computer Accessories,"Perfect for work, play, and everything in between",1031.58,False,6857,90,1.1,Battery lasts long|Not worth the price|Highly recommend
68728b0b46d5894df7b6d188,P1287,Gaming Laptop 16GB RAM,Laptops,User-friendly design and long battery life,566.84,True,5302,313,3.8,Amazing features|Not worth the price|Highly recommend
68728b0b46d5894df7b6d189,P1288,Budget Smartphone,Mobile Phones,High performance and reliability for daily use,629.77,True,1665,287,3.9,Battery lasts long|Would buy again|Poor customer service
68728b0b46d5894df7b6d18a,P1289,External SSD 1TB,Computer Accessories,"Compact, stylish, and powerful",1725.19,True,3307,110,1.4,Could be better|Great value for money|Not worth the price
68728b0b46d5894df7b6d18b,P1290,Ergonomic Mouse,Computer Accessories,"Compact, stylish, and powerful",1834.82,False,9354,366,4.2,Battery lasts long|Great value for money|Highly recommend
68728b0b46d5894df7b6d18c,P1291,"OLED TV 65""",TVs,"Perfect for work, play, and everything in between",171.64,False,7279,427,4.9,Very satisfied|Great value for money|Could be better
68728b0b46d5894df7b6d18d,P1292,"Ultrabook 13""",Laptops,User-friendly design and long battery life,1322.2,True,913,25,4.8,Battery lasts long|Very satisfied|Could be better
68728b0b46d5894df7b6d18e,P1293,Gaming Console,Gaming,Equipped with the latest technology,1755.87,False,2329,479,4.4,Could be better|Great value for money|Amazing features
68728b0b46d5894df7b6d18f,P1294,Action Camera,Cameras,High performance and reliability for daily use,1127.18,True,9422,164,3,Highly recommend|Not worth the price|Amazing features
68728b0b46d5894df7b6d190,P1295,Network Switch,Networking,Equipped with the latest technology,1681.99,False,2085,262,4.1,Very satisfied|Could be better|Highly recommend
68728b0b46d5894df7b6d191,P1296,Gaming Console,Gaming,"Compact, stylish, and powerful",761.11,False,695,84,3.5,Could be better|Very satisfied|Not worth the price
68728b0b46d5894df7b6d192,P1297,External SSD 1TB,Computer Accessories,Equipped with the latest technology,57.26,False,5921,427,1.9,Great value for money|Amazing features|Excellent quality
68728b0b46d5894df7b6d193,P1298,Air Purifier,Home Appliances,High performance and reliability for daily use,333.65,False,9962,20,1.2,Not worth the price|Highly recommend|Great value for money
68728b0b46d5894df7b6d194,P1299,Ergonomic Mouse,Computer Accessories,Equipped with the latest technology,1823.2,True,6080,164,4.2,Great value for money|Highly recommend|Not worth the price
68728b0b46d5894df7b6d195,P1300,DSLR Camera,Cameras,Equipped with the latest technology,1954.47,True,1198,154,2.7,Poor customer service|Battery lasts long|Great value for money
68728b0b46d5894df7b6d196,P1302,Smart Microwave,Home Appliances,Equipped with the latest technology,1621.46,False,326,262,3.1,Very satisfied|Highly recommend|Excellent quality
68728b0b46d5894df7b6d197,P1305,USB-C Hub,Computer Accessories,User-friendly design and long battery life,504.99,False,9106,450,4.6,Excellent quality|Poor customer service|Amazing features
68728b0b46d5894df7b6d198,P1306,External SSD 1TB,Computer Accessories,"Compact, stylish, and powerful",646.75,True,2394,412,1.9,Highly recommend|Very satisfied|Poor customer service
68728b0b46d5894df7b6d199,P1307,Mesh Wi-Fi System,Networking,"Perfect for work, play, and everything in between",231.45,False,9319,78,2.7,Highly recommend|Amazing features|Poor customer service
68728b0b46d5894df7b6d19a,P1308,Wireless Gaming Mouse,Gaming,High performance and reliability for daily use,1968.61,False,9951,475,2.6,Highly recommend|Very satisfied|Poor customer service
68728b0b46d5894df7b6d19b,P1309,"OLED TV 65""",TVs,"Compact, stylish, and powerful",710.39,False,7773,448,4.8,Very satisfied|Excellent quality|Could be better
68728b0b46d5894df7b6d19c,P1311,"4K UHD Smart TV 55""",TVs,Equipped with the latest technology,963.39,True,6909,155,1.2,Poor customer service|Highly recommend|Not worth the price
68728b0b46d5894df7b6d19d,P1313,Wi-Fi 6 Router,Networking,"Perfect for work, play, and everything in between",1692.37,True,7668,345,4.9,Poor customer service|Not worth the price|Great value for money
68728b0b46d5894df7b6d19e,P1315,"Smart LED TV 43""",TVs,"Perfect for work, play, and everything in between",1666.67,False,4335,343,3.4,Poor customer service|Could be better|Not worth the price
68728b0b46d5894df7b6d19f,P1316,Wi-Fi 6 Router,Networking,User-friendly design and long battery life,61.19,True,3631,351,2,Excellent quality|Great value for money|Not worth the price
68728b0b46d5894df7b6d1a0,P1317,"Business Laptop 15""",Laptops,Equipped with the latest technology,1394.51,True,4957,31,2.2,Great value for money|Could be better|Amazing features
68728b0b46d5894df7b6d1a1,P1318,5G Android Phone,Mobile Phones,High performance and reliability for daily use,1602.52,True,6164,66,2.7,Not worth the price|Excellent quality|Great value for money
68728b0b46d5894df7b6d1a2,P1319,Network Switch,Networking,"Compact, stylish, and powerful",776.24,True,1388,244,4.1,Highly recommend|Could be better|Poor customer service
68728b0b46d5894df7b6d1a3,P1320,Gaming Laptop 16GB RAM,Laptops,User-friendly design and long battery life,412.95,True,6395,56,1.7,Could be better|Not worth the price|Amazing features
68728b0b46d5894df7b6d1a4,P1321,"4K UHD Smart TV 55""",TVs,Equipped with the latest technology,1001.89,True,5045,224,3.4,Would buy again|Could be better|Amazing features
68728b0b46d5894df7b6d1a5,P1322,Gaming Console,Gaming,"Compact, stylish, and powerful",546.26,True,9632,478,4.7,Great value for money|Very satisfied|Excellent quality
68728b0b46d5894df7b6d1a6,P1323,Portable Bluetooth Speaker,Audio,"Compact, stylish, and powerful",1223.17,False,4001,194,4.8,Highly recommend|Would buy again|Poor customer service
68728b0b46d5894df7b6d1a7,P1303,"OLED TV 65""",TVs,User-friendly design and long battery life,688.55,True,3880,279,4.2,Poor customer service|Not worth the price|Would buy again
68728b0b46d5894df7b6d1a8,P1304,DSLR Camera,Cameras,Equipped with the latest technology,592.89,True,6822,30,3.6,Amazing features|Battery lasts long|Could be better
68728b0b46d5894df7b6d1a9,P1310,Soundbar with Subwoofer,Audio,Equipped with the latest technology,1870.01,True,800,479,4,Excellent quality|Not worth the price|Highly recommend
68728b0b46d5894df7b6d1aa,P1301,Budget Smartphone,Mobile Phones,High performance and reliability for daily use,764.7,True,7572,310,2.7,Very satisfied|Would buy again|Excellent quality
68728b0b46d5894df7b6d1ab,P1314,Budget Smartphone,Mobile Phones,User-friendly design and long battery life,501.63,False,7767,499,1.7,Amazing features|Battery lasts long|Great value for money
68728b0b46d5894df7b6d1ac,P1324,Portable Bluetooth Speaker,Audio,High performance and reliability for daily use,29.12,False,1415,468,1.1,Amazing features|Not worth the price|Could be better
68728b0b46d5894df7b6d1ad,P1325,Smartwatch with GPS,Wearables,User-friendly design and long battery life,1700.58,True,7073,372,3.7,Would buy again|Not worth the price|Great value for money
68728b0b46d5894df7b6d1ae,P1326,Ergonomic Mouse,Computer Accessories,"Compact, stylish, and powerful",465.64,False,7701,44,4.2,Very satisfied|Highly recommend|Great value for money
68728b0b46d5894df7b6d1af,P1327,Mirrorless Camera,Cameras,High performance and reliability for daily use,568,True,8604,230,1.7,Amazing features|Very satisfied|Poor customer service
68728b0b46d5894df7b6d1b0,P1330,Smartphone 128GB,Mobile Phones,"Compact, stylish, and powerful",1693.92,False,4450,480,4.2,Amazing features|Very satisfied|Highly recommend
68728b0b46d5894df7b6d1b1,P1312,Smartwatch with GPS,Wearables,"Perfect for work, play, and everything in between",1504.95,False,4361,400,1.9,Great value for money|Poor customer service|Amazing features
68728b0b46d5894df7b6d1b2,P1329,Portable Bluetooth Speaker,Audio,High performance and reliability for daily use,107.92,True,7808,263,1.6,Not worth the price|Could be better|Would buy again
68728b0b46d5894df7b6d1b3,P1331,Soundbar with Subwoofer,Audio,User-friendly design and long battery life,1213.04,True,3669,403,4.5,Could be better|Would buy again|Poor customer service
68728b0b46d5894df7b6d1b4,P1332,Budget Smartphone,Mobile Phones,High performance and reliability for daily use,1316.06,False,2881,409,3.4,Would buy again|Battery lasts long|Highly recommend
68728b0b46d5894df7b6d1b5,P1328,USB-C Hub,Computer Accessories,Equipped with the latest technology,1155.22,True,1128,90,3,Excellent quality|Highly recommend|Amazing features
68728b0b46d5894df7b6d1b6,P1335,Gaming Laptop 16GB RAM,Laptops,Equipped with the latest technology,242.02,True,9676,181,3.6,Excellent quality|Great value for money|Amazing features
68728b0b46d5894df7b6d1b7,P1336,Smartphone 128GB,Mobile Phones,Equipped with the latest technology,216.11,False,8461,492,3.4,Would buy again|Very satisfied|Poor customer service
68728b0b46d5894df7b6d1b8,P1337,Mirrorless Camera,Cameras,"Perfect for work, play, and everything in between",509.7,True,9278,398,2.6,Highly recommend|Great value for money|Could be better
68728b0b46d5894df7b6d1b9,P1339,Wireless Noise Cancelling Headphones,Audio,High performance and reliability for daily use,799.03,True,3861,29,2.5,Would buy again|Poor customer service|Great value for money
68728b0b46d5894df7b6d1ba,P1341,Gaming Console,Gaming,"Perfect for work, play, and everything in between",1175.92,True,4565,112,3.3,Poor customer service|Amazing features|Could be better
68728b0b46d5894df7b6d1bb,P1340,Smartwatch with GPS,Wearables,"Compact, stylish, and powerful",302.13,False,7592,313,1.1,Amazing features|Poor customer service|Highly recommend
68728b0b46d5894df7b6d1bc,P1342,Robot Vacuum,Home Appliances,User-friendly design and long battery life,626.64,False,9767,93,1.1,Great value for money|Highly recommend|Amazing features
68728b0b46d5894df7b6d1bd,P1343,Portable Bluetooth Speaker,Audio,User-friendly design and long battery life,1850.09,False,4279,121,2.4,Battery lasts long|Poor customer service|Not worth the price
68728b0b46d5894df7b6d1be,P1344,"Ultrabook 13""",Laptops,"Perfect for work, play, and everything in between",1329.05,True,3022,6,4.9,Amazing features|Poor customer service|Excellent quality
68728b0b46d5894df7b6d1bf,P1345,Wireless Noise Cancelling Headphones,Audio,Equipped with the latest technology,563.59,True,8610,311,1.3,Battery lasts long|Not worth the price|Poor customer service
68728b0b46d5894df7b6d1c0,P1346,Mesh Wi-Fi System,Networking,"Perfect for work, play, and everything in between",1481.51,True,8661,102,3.6,Highly recommend|Would buy again|Very satisfied
68728b0b46d5894df7b6d1c1,P1348,Mechanical Gaming Keyboard,Gaming,Equipped with the latest technology,1469.1,True,4086,469,3.9,Could be better|Not worth the price|Excellent quality
68728b0b46d5894df7b6d1c2,P1347,External SSD 1TB,Computer Accessories,User-friendly design and long battery life,983.55,False,7173,43,1.3,Not worth the price|Very satisfied|Poor customer service
68728b0b46d5894df7b6d1c3,P1349,Wireless Gaming Mouse,Gaming,User-friendly design and long battery life,1670.47,True,2511,450,2.4,Would buy again|Highly recommend|Excellent quality
68728b0b46d5894df7b6d1c4,P1338,Network Switch,Networking,User-friendly design and long battery life,171.24,True,6128,0,2.1,Battery lasts long
68728b0b46d5894df7b6d1c5,P1333,Smart Glasses,Wearables,User-friendly design and long battery life,323.8,False,9335,336,3.4,Could be better|Battery lasts long|Excellent quality
68728b0b46d5894df7b6d1c6,P1334,Wireless Gaming Mouse,Gaming,Equipped with the latest technology,893.2,True,1678,454,2.6,Battery lasts long|Excellent quality|Poor customer service
68728b0b46d5894df7b6d1c7,P1350,Gaming Laptop 16GB RAM,Laptops,"Perfect for work, play, and everything in between",1189.85,False,6609,36,1.5,Not worth the price|Excellent quality|Battery lasts long
68728b0b46d5894df7b6d1c8,P1352,DSLR Camera,Cameras,"Compact, stylish, and powerful",153.26,False,8673,233,3.4,Battery lasts long|Highly recommend|Very satisfied
68728b0b46d5894df7b6d1c9,P1351,Mechanical Gaming Keyboard,Gaming,Equipped with the latest technology,1618.58,False,4571,153,4.8,Would buy again|Highly recommend|Poor customer service
68728b0b46d5894df7b6d1ca,P1353,External SSD 1TB,Computer Accessories,"Perfect for work, play, and everything in between",1315.72,False,3591,342,3.2,Would buy again|Poor customer service|Excellent quality
68728b0b46d5894df7b6d1cb,P1354,"Business Laptop 15""",Laptops,"Perfect for work, play, and everything in between",1259.05,True,632,500,4.4,Would buy again|Could be better|Battery lasts long
68728b0b46d5894df7b6d1cc,P1355,Mirrorless Camera,Cameras,"Perfect for work, play, and everything in between",1601.1,False,3549,348,2.6,Not worth the price|Battery lasts long|Highly recommend
68728b0b46d5894df7b6d1cd,P1356,Smartwatch with GPS,Wearables,"Perfect for work, play, and everything in between",169.97,True,3399,138,2.9,Great value for money|Amazing features|Would buy again
68728b0b46d5894df7b6d1ce,P1357,Smartphone 128GB,Mobile Phones,"Compact, stylish, and powerful",696.35,False,3994,235,1.7,Excellent quality|Would buy again|Great value for money
68728b0b46d5894df7b6d1cf,P1358,"OLED TV 65""",TVs,"Compact, stylish, and powerful",695.22,True,4595,28,3.1,Would buy again|Very satisfied|Battery lasts long
68728b0b46d5894df7b6d1d0,P1359,Portable Bluetooth Speaker,Audio,Equipped with the latest technology,502.66,True,2852,302,2.2,Would buy again|Great value for money|Could be better
68728b0b46d5894df7b6d1d1,P1360,Portable Bluetooth Speaker,Audio,"Compact, stylish, and powerful",465.71,True,1085,266,1.6,Great value for money|Not worth the price|Excellent quality
68728b0b46d5894df7b6d1d2,P1361,Smartwatch with GPS,Wearables,"Perfect for work, play, and everything in between",1965.75,False,7069,353,2.7,Poor customer service|Could be better|Battery lasts long
68728b0b46d5894df7b6d1d3,P1362,USB-C Hub,Computer Accessories,Equipped with the latest technology,1066.28,False,1750,165,2.2,Very satisfied|Poor customer service|Amazing features
68728b0b46d5894df7b6d1d4,P1363,DSLR Camera,Cameras,User-friendly design and long battery life,763.14,False,4781,5,3,Very satisfied|Not worth the price|Excellent quality
68728b0b46d5894df7b6d1d5,P1364,Soundbar with Subwoofer,Audio,"Compact, stylish, and powerful",518.74,False,9718,411,4.4,Poor customer service|Battery lasts long|Excellent quality
68728b0b46d5894df7b6d1d6,P1365,Mirrorless Camera,Cameras,User-friendly design and long battery life,412.3,True,2794,386,3.4,Great value for money|Poor customer service|Excellent quality
68728b0b46d5894df7b6d1d7,P1366,Budget Smartphone,Mobile Phones,"Compact, stylish, and powerful",790.49,True,872,464,1.8,Excellent quality|Very satisfied|Great value for money
68728b0b46d5894df7b6d1d8,P1367,Portable Bluetooth Speaker,Audio,"Compact, stylish, and powerful",897.57,False,9041,310,3.6,Poor customer service|Highly recommend|Battery lasts long
68728b0b46d5894df7b6d1d9,P1368,Network Switch,Networking,High performance and reliability for daily use,670.16,True,2895,219,3.8,Not worth the price|Battery lasts long|Amazing features
68728b0b46d5894df7b6d1da,P1369,Action Camera,Cameras,User-friendly design and long battery life,1104.33,False,6708,469,3.1,Excellent quality|Very satisfied|Highly recommend
68728b0b46d5894df7b6d1db,P1370,Portable Bluetooth Speaker,Audio,"Perfect for work, play, and everything in between",1561.49,True,8112,64,3.6,Poor customer service|Would buy again|Amazing features
68728b0b46d5894df7b6d1dc,P1372,Smart Glasses,Wearables,User-friendly design and long battery life,1617.06,True,9353,48,1.8,Battery lasts long|Very satisfied|Would buy again
68728b0b46d5894df7b6d1dd,P1371,Smartphone 128GB,Mobile Phones,Equipped with the latest technology,1312.24,True,2174,2,3.9,Excellent quality|Could be better
68728b0b46d5894df7b6d1de,P1373,Mechanical Gaming Keyboard,Gaming,"Compact, stylish, and powerful",1340.6,True,3320,382,2.9,Very satisfied|Battery lasts long|Not worth the price
68728b0b46d5894df7b6d1df,P1374,DSLR Camera,Cameras,Equipped with the latest technology,1966.53,True,361,88,3.1,Very satisfied|Amazing features|Excellent quality
68728b0b46d5894df7b6d1e0,P1376,USB-C Hub,Computer Accessories,"Perfect for work, play, and everything in between",282.03,True,5216,173,3.3,Poor customer service|Not worth the price|Excellent quality
68728b0b46d5894df7b6d1e1,P1375,Network Switch,Networking,"Compact, stylish, and powerful",867.81,False,4177,19,2.5,Would buy again|Excellent quality|Very satisfied
68728b0b46d5894df7b6d1e2,P1377,Budget Smartphone,Mobile Phones,High performance and reliability for daily use,970.12,False,1764,438,3.7,Poor customer service|Great value for money|Not worth the price
68728b0b46d5894df7b6d1e3,P1378,Smart Glasses,Wearables,User-friendly design and long battery life,267,False,3336,47,3.5,Highly recommend|Very satisfied|Poor customer service
68728b0b46d5894df7b6d1e4,P1379,Gaming Laptop 16GB RAM,Laptops,High performance and reliability for daily use,979.57,False,6010,188,3.7,Excellent quality|Not worth the price|Great value for money
68728b0b46d5894df7b6d1e5,P1380,"Business Laptop 15""",Laptops,"Perfect for work, play, and everything in between",836.49,False,5477,89,2.1,Would buy again|Not worth the price|Battery lasts long
68728b0b46d5894df7b6d1e6,P1381,Robot Vacuum,Home Appliances,"Compact, stylish, and powerful",257.51,True,6625,125,1,Great value for money|Poor customer service|Amazing features
68728b0b46d5894df7b6d1e7,P1382,"Business Laptop 15""",Laptops,User-friendly design and long battery life,1912.55,False,7980,420,2.2,Could be better|Great value for money|Highly recommend
68728b0b46d5894df7b6d1e8,P1383,Mirrorless Camera,Cameras,User-friendly design and long battery life,855.12,True,5713,413,4.4,Would buy again|Could be better|Not worth the price
68728b0b46d5894df7b6d1e9,P1385,Action Camera,Cameras,Equipped with the latest technology,1484.28,True,5912,189,2.7,Great value for money|Excellent quality|Could be better
68728b0b46d5894df7b6d1ea,P1384,External SSD 1TB,Computer Accessories,User-friendly design and long battery life,1486.99,True,785,280,3.2,Poor customer service|Would buy again|Great value for money
68728b0b46d5894df7b6d1eb,P1386,Portable Bluetooth Speaker,Audio,Equipped with the latest technology,1052.55,True,8666,267,1.4,Poor customer service|Amazing features|Excellent quality
68728b0b46d5894df7b6d1ec,P1387,Mirrorless Camera,Cameras,Equipped with the latest technology,1066.52,False,3945,21,4.1,Would buy again|Poor customer service|Amazing features
68728b0b46d5894df7b6d1ed,P1388,Soundbar with Subwoofer,Audio,"Compact, stylish, and powerful",530.6,True,5114,453,1.8,Battery lasts long|Poor customer service|Would buy again
68728b0b46d5894df7b6d1ee,P1389,Budget Smartphone,Mobile Phones,"Compact, stylish, and powerful",1965.17,True,9102,223,3.1,Excellent quality|Not worth the price|Highly recommend
68728b0b46d5894df7b6d1ef,P1390,Gaming Laptop 16GB RAM,Laptops,User-friendly design and long battery life,645.63,False,2023,314,4.9,Poor customer service|Very satisfied|Battery lasts long
68728b0b46d5894df7b6d1f0,P1391,DSLR Camera,Cameras,User-friendly design and long battery life,223.82,True,4469,344,4.3,Highly recommend|Poor customer service|Great value for money
68728b0b46d5894df7b6d1f1,P1392,Robot Vacuum,Home Appliances,User-friendly design and long battery life,1451.93,True,369,370,1.1,Great value for money|Would buy again|Very satisfied
68728b0b46d5894df7b6d1f2,P1393,"4K UHD Smart TV 55""",TVs,Equipped with the latest technology,1247.76,False,3668,143,4.2,Could be better|Battery lasts long|Excellent quality
68728b0b46d5894df7b6d1f3,P1394,"Business Laptop 15""",Laptops,High performance and reliability for daily use,176.63,True,7006,219,1.2,Battery lasts long|Poor customer service|Could be better
68728b0b46d5894df7b6d1f4,P1395,DSLR Camera,Cameras,High performance and reliability for daily use,362.89,False,5975,476,1.4,Poor customer service|Amazing features|Very satisfied
68728b0b46d5894df7b6d1f5,P1396,Smart Microwave,Home Appliances,Equipped with the latest technology,812.2,False,3376,146,1.9,Highly recommend|Very satisfied|Battery lasts long
68728b0b46d5894df7b6d1f6,P1397,Smartwatch with GPS,Wearables,"Compact, stylish, and powerful",357.02,True,8858,426,1.9,Highly recommend|Great value for money|Amazing features
68728b0b46d5894df7b6d1f7,P1398,Action Camera,Cameras,Equipped with the latest technology,652.26,True,3138,73,2.1,Very satisfied|Not worth the price|Battery lasts long
68728b0b46d5894df7b6d1f8,P1399,"4K UHD Smart TV 55""",TVs,"Compact, stylish, and powerful",1548.84,True,8672,132,4.4,Battery lasts long|Excellent quality|Great value for money
68728b0b46d5894df7b6d1f9,P1400,Wireless Noise Cancelling Headphones,Audio,User-friendly design and long battery life,1179.51,True,8138,260,3.5,Not worth the price|Excellent quality|Could be better
68728b0b46d5894df7b6d1fa,P1401,Wireless Noise Cancelling Headphones,Audio,"Compact, stylish, and powerful",624.54,True,8324,204,3.5,Excellent quality|Could be better|Would buy again
68728b0b46d5894df7b6d1fb,P1402,DSLR Camera,Cameras,"Perfect for work, play, and everything in between",59.27,True,6055,345,4.1,Battery lasts long|Highly recommend|Poor customer service
68728b0b46d5894df7b6d1fc,P1403,5G Android Phone,Mobile Phones,User-friendly design and long battery life,277.51,False,5601,417,3.1,Great value for money|Very satisfied|Battery lasts long
68728b0b46d5894df7b6d1fd,P1404,Wireless Gaming Mouse,Gaming,"Compact, stylish, and powerful",834.67,False,5577,281,3.6,Not worth the price|Poor customer service|Very satisfied
68728b0b46d5894df7b6d1fe,P1405,Smart Glasses,Wearables,Equipped with the latest technology,1087.26,False,3811,250,4.3,Highly recommend|Poor customer service|Great value for money
68728b0b46d5894df7b6d1ff,P1406,Smartwatch with GPS,Wearables,Equipped with the latest technology,860.89,True,6983,451,3.5,Poor customer service|Highly recommend|Could be better
68728b0b46d5894df7b6d200,P1407,Network Switch,Networking,User-friendly design and long battery life,22.93,False,3177,479,3.1,Very satisfied|Great value for money|Battery lasts long
68728b0b46d5894df7b6d201,P1408,Mesh Wi-Fi System,Networking,"Perfect for work, play, and everything in between",864.11,False,6788,367,3.3,Could be better|Not worth the price|Poor customer service
68728b0b46d5894df7b6d202,P1409,Mechanical Gaming Keyboard,Gaming,User-friendly design and long battery life,196,False,7603,158,4,Very satisfied|Would buy again|Battery lasts long
68728b0b46d5894df7b6d203,P1410,Budget Smartphone,Mobile Phones,"Perfect for work, play, and everything in between",109.13,False,207,211,3.5,Not worth the price|Great value for money|Battery lasts long
68728b0b46d5894df7b6d204,P1411,Wireless Noise Cancelling Headphones,Audio,User-friendly design and long battery life,1021.44,True,6177,206,1.8,Excellent quality|Highly recommend|Great value for money
68728b0b46d5894df7b6d205,P1412,"OLED TV 65""",TVs,User-friendly design and long battery life,1571.98,False,464,24,2.8,Amazing features|Battery lasts long|Poor customer service
